,y_test,prediction
4742,4460.1942,3434.3852215754896
3569,2006.0554,1452.6429723806623
6026,1320.9472,1473.4908815738224
772,3237.1196,2909.7898420536126
4143,2439.4912,2562.186659138067
7492,788.3072,883.2159409744688
4022,918.804,516.021235112719
2856,1095.241,2501.239564190423
1929,2631.2416,3131.0560581977843
267,1081.925,1315.8915556360998
7115,127.8336,-662.9115554006379
3247,49.2692,-1026.0696993537058
2674,3425.541,2663.751378781268
5581,3831.0132,2893.7560907773986
7936,4074.696,3661.5408867983256
6280,2614.5966,3783.637815885971
1773,687.1056,566.7719523529432
8433,1813.6392,2395.0651748085884
2945,196.411,1276.304437844104
1743,1537.998,1755.7204506102075
1637,3056.022,2753.4252220090398
5854,115.8492,79.68814656802738
6645,4653.2762,2639.2508273011485
5141,2519.3872,1893.7543538963157
1211,2624.5836,2462.6274419172396
1252,189.0872,982.0200427820248
1010,692.432,906.7176064849766
6710,644.4944,963.2646137628213
1627,7073.4592,4920.828488910672
2461,2348.9424,2160.1019943059737
3857,1230.3984,1884.9268955274395
3072,378.1744,1496.070932642775
2302,1907.517,2091.8139763733834
3005,2679.845,2530.6088246533027
2675,4579.3724,5188.041653868029
3967,3483.4656,3470.8989017431095
1260,5851.0504,3535.089769857771
2348,3455.502,3602.5197778717984
1885,2912.875,1858.5995078073208
128,762.341,2626.5690702995335
1795,852.224,740.2421812299591
3938,3705.177,1750.9206580182404
1054,1418.154,1490.107676361598
6588,1364.89,883.0777008523057
110,699.09,3664.657847350564
1257,4346.3424,4191.607067845267
5201,3894.93,2510.6755093875317
8481,695.0952,1019.4507869118173
2833,2133.2232,1865.1100676856781
1541,3091.9752,3835.502919271692
6984,814.9392,2237.599021811653
2699,3621.952,3368.3787258648
1400,3395.58,2519.916679111097
6151,239.688,1048.2622314758369
5941,1029.9926,920.565592910787
8453,3387.5904,3411.7870109598193
4544,194.4136,864.3063693697577
2970,1198.44,885.7246315161242
3703,4904.2828,4208.112506365433
1301,3502.108,2746.9344343887924
6228,1414.1592,2536.6867539225477
3334,1017.3424,1973.7821438547644
1685,2055.3246,3886.63561438528
7381,3552.7088,3396.112364327252
3459,918.804,734.0965258377308
6449,2535.3664,2476.903804231241
1016,5602.707,4175.56488455044
1263,2373.577,1776.890908153295
4893,1565.9616,1438.8874324166534
2506,557.2746,1169.459981672875
3575,2725.7852,1887.6873556013186
7777,90.5488,-1016.0147293238178
6550,527.3136,570.4760367609144
8350,7240.575,3864.0341487003684
1394,1034.6532,1289.071135820655
1030,87.2198,-412.77091597396065
7315,1293.6494,2230.6676818059336
6231,1685.8056,2279.8248227668064
1857,503.3448,748.4536825008377
1512,1492.7236,1413.854320628271
5805,259.662,2184.230391555815
4450,2947.4966,2456.2572737075666
6309,4377.635,4207.63771703426
7129,1454.773,1024.3018834093284
1543,78.5644,362.60207551402596
3801,4502.1396,3117.620952879332
876,2266.3832,2574.710951774574
6305,1133.8574,1151.293709820321
2597,1186.4556,2001.6786631531072
2297,1004.0264,928.2470705234549
8232,2171.8396,2522.668351704048
4081,5866.3638,4226.182014023176
884,2942.836,3111.9906161915105
490,151.8024,680.7679090771394
6568,6669.3186,3783.6821626401515
8128,2964.1416,3843.468570560068
6169,6817.792,4823.000997761051
339,2870.9296,1697.5832802562827
5238,3199.8348,1902.4177668841126
822,4086.0146,3862.7167226556066
492,4262.4516,3098.007488305837
665,450.0808,495.13757634633384
6656,245.6802,2042.1609427716976
5086,3022.732,2421.7712420836306
3642,4474.176,3341.8108032828477
327,1754.383,1737.4497681487496
7689,280.9676,470.13411116923066
139,263.6568,290.28241302445736
6643,3773.7544,2247.8117574517637
2622,4920.9278,4100.987836624417
5898,1102.5648,552.9077117764314
3666,101.2016,-998.0939439983365
250,306.268,583.5947486783461
4438,2120.573,2547.7265004572473
6964,2799.689,1565.0433561607322
2821,1821.6288,2294.853809089118
3720,7580.133,5052.046956715156
3546,1054.6272,2086.036305720188
4020,238.3564,29.770355741501135
2390,3845.6608,3821.801203297069
4888,10256.649,4164.162735365744
4007,3353.6346,2418.013061943855
1000,1885.5456,2833.6698325779307
2628,3137.2496,2598.4418651009723
4537,2844.2976,3350.7572060928587
2837,1113.2176,1138.4826030320078
5398,3681.874,4126.210602060177
8065,4136.6154,3428.3556777966323
3360,1583.9382,1952.540961122685
8274,4850.353,3908.7810473678737
2583,1611.236,2308.153289730045
7641,123.8388,-827.1933140097124
5012,3579.3408,2825.3533895322394
7061,105.8622,-146.40507392247423
43,6768.5228,3765.862559249033
8461,4165.2448,2854.929992030567
7952,5243.8408,3330.076993852207
2128,1830.95,2635.486385676568
270,1428.141,2067.9636015301385
4366,4042.7376,3045.873904693712
7253,1258.362,1386.3630117721914
8238,4637.9628,3984.49072311358
511,2403.538,2059.472143479888
4571,679.116,716.1758336782709
4628,5000.8238,2848.874307810866
1323,3374.2744,3785.8248078616975
4989,1569.9564,1483.9042904205787
2871,589.233,3110.765569055499
6649,3243.7776,2137.8959220432343
4363,2564.6616,3400.2639516374534
7757,3103.9596,2689.2854341874627
4329,185.7582,-747.6832479746502
1286,438.0964,1115.9152183250312
4093,1605.9096,1127.050547423301
1987,7168.6686,4478.457454412908
6160,3705.177,2516.7674431265973
7125,713.0718,1395.7838800717639
4383,3435.528,3310.069559790778
3139,1757.712,1874.2434724096506
4829,1125.8678,2387.7908440917345
2950,697.0926,1825.7324749218055
512,4380.2982,3713.8841651897405
810,2848.2924,2020.9526044747379
8155,687.1056,930.8432647890363
7590,2290.352,1956.068001625332
7039,4402.9354,4068.8469937711734
7201,1065.28,1917.3950035110156
1679,2203.798,3456.687505930584
815,721.0614,853.1012539313881
4924,376.8428,1298.9372554482438
3309,1917.504,1976.466350242597
3625,1323.6104,2856.5149100538856
8419,942.107,3004.045029587533
6766,3453.5046,2289.9524467784277
279,3668.558,3464.2443426235404
5940,2780.3808,3463.3536757185766
6700,2572.6512,1715.8393554998029
2298,609.207,684.5819096760721
2403,175.7712,-1136.8783647515606
7620,6183.9504,4192.263970309519
6684,157.1288,-438.971536950967
3901,615.1992,609.193909515126
3809,916.1408,1709.6692187336928
6525,2138.5496,2742.5362905911234
5979,1727.751,1856.9011634782046
7795,605.878,874.7889925768083
3827,1787.0072,2561.4781268684833
6175,3089.9778,2310.796536045308
8384,633.8416,651.304520310474
2912,399.48,-499.56850752833225
4835,4026.7584,3622.3058771950705
6549,2063.98,1662.9449891482834
3274,1025.332,1301.6273790191715
4158,796.9626,636.1752188386739
7730,176.437,-1284.2515213802699
171,3823.0236,2794.1404572892357
7737,7158.6816,5019.768425552438
4293,425.4462,815.0713809267774
8358,121.1756,101.62371593978878
5674,1288.9888,1297.7588840781284
7497,1956.1204,1225.379951639809
8207,3354.3004,2564.640927142669
3866,6072.096,4009.74535404149
309,3038.0454,3709.3581391740963
1827,245.0144,76.9548521843526
6946,4026.7584,3614.7496317552277
6796,6881.043,4187.548154475854
7629,772.328,1210.6677157517952
1981,3563.3616,2415.0955050284074
4914,2087.283,1770.332137417185
8068,1989.4104,2760.638539693051
1779,2319.6472,2936.8953565112906
7170,1166.4816,1673.7441380302635
111,2732.4432,1667.312865811295
1539,2475.4444,3254.7309766079566
7254,1844.266,2907.80807045324
1758,108.5254,-99.62487775432396
6878,2588.6304,3497.363265961462
1538,1330.2684,2393.1067114438083
5261,810.9444,1948.3286479082474
4988,615.1992,872.488305910467
970,1998.7316,1688.0586040907256
7395,303.6048,-1005.1752302370671
7838,1844.266,2932.286392870273
1188,778.986,2174.9066774071766
5230,1921.4988,2352.5462789151215
7164,6775.1808,4837.4742292506735
8392,836.2448,1744.5597350220748
2441,1332.9316,1405.4942520804418
7462,1973.4312,2423.6683465367532
4173,764.3384,826.3613651744797
5513,2192.4794,2385.9278850658193
3504,4122.6336,3616.915796883627
262,1225.072,3937.51281334029
198,2105.2596,2527.2875196501595
2288,2439.4912,2337.9424446876756
721,3499.4448,3845.394422862262
2220,1255.033,1716.7065024358847
3923,3415.554,2966.200261980668
3876,5033.448,2870.2808672838087
7974,1830.95,2904.1361672767653
7485,1901.5248,2695.94796358288
8497,2247.075,2405.887041359442
3882,3307.6944,2964.6149358867196
2018,181.0976,810.0882148196163
4468,7028.8506,4045.6683782195264
7691,849.5608,540.0601776881322
431,4997.4948,2977.9722052374223
7976,2504.7396,3680.9937000926197
5339,892.172,1454.8349998925476
3084,2336.958,1140.3336243378867
3258,567.2616,560.5077288837006
1617,311.5944,682.9163311469479
4352,1635.8706,1289.8445044875632
7293,178.4344,-355.9794316226205
106,1794.331,2542.5590085013228
6771,3894.93,3419.9511287324644
6229,4174.566,3071.1799106897274
1226,426.112,616.2012927715514
1039,1850.924,2908.3203601351324
2522,2396.88,3263.0485772117745
7810,2003.3922,1961.3590563410182
2413,171.7764,1015.7200434468587
3574,1867.569,2740.3039877365763
513,219.714,667.3214326150396
1725,1193.1136,466.86591029366605
7085,4482.1656,4157.7931338190765
7375,1557.972,1283.4345545296155
5774,3346.3108,3854.8753979854646
1822,1404.838,2371.2695211494383
6887,1587.933,2741.9039420429935
4729,2277.036,1347.329904417278
2677,3384.2614,2296.621834860787
3704,820.2656,1770.7284447372822
7545,1635.8706,3405.7520886145758
1964,5145.3024,3490.0550175362137
1339,2380.9008,3000.6123598024974
8186,1579.9434,3204.6555105562743
8463,810.9444,1959.1672630677847
301,254.3356,226.48837788713422
7773,1869.5664,2556.7821011367787
5945,1607.907,1309.3231883370813
5913,1890.872,2922.4357095716523
7071,5070.7328,2844.30773936432
2642,3202.498,3461.2831102477157
5555,1557.972,2145.9246509781833
8159,1571.288,2187.4016389951803
310,3848.324,3132.061815326203
2783,2680.5108,1933.4640297308617
6331,3124.5994,3793.0805377018896
1322,3149.234,2249.887319278091
3708,683.1108,1811.3011288309997
3734,2878.2534,4079.7387500451377
5895,4082.6856,2395.1976777027394
6347,1030.6584,2448.6058265408383
8496,3715.164,3738.9349767456188
8055,2852.2872,2459.839586999628
2965,3276.4018,2425.8001668361385
7850,3505.437,2070.353559266303
1588,74.5696,-666.4682168250613
6438,563.2668,1197.3280963584907
5849,4287.752,2161.8077972064802
5192,44.6086,-1119.8092004971384
5000,1973.4312,2413.157819242143
4738,2759.0752,1694.6230178982962
8058,667.1316,1734.468106994504
3644,2059.9852,2704.682239939687
8442,38.6164,-1244.763726257989
7430,1749.7224,2314.5816668348025
7950,1897.53,1299.791011832054
2430,445.4202,559.1435833806231
7717,2676.516,2753.3208165178576
4689,3815.034,4007.3955312140906
915,7017.532,3422.5821865354137
4356,3579.3408,2247.5416275553353
3878,3677.2134,2897.140937223479
2320,4165.2448,5499.49874312479
7720,885.514,668.8200789112648
4090,221.0456,-87.30442017307905
4009,89.883,-452.0702567277999
8092,1929.4884,1428.828926233343
1966,165.7842,-983.3423650454752
75,2290.352,1850.0735474579483
8380,3635.268,3865.3863642960923
1401,5201.2296,3715.445761889725
8424,3739.1328,3230.739136147638
7591,4339.0186,3581.965403404391
2416,2705.1454,2574.2250587582234
2801,2636.568,1786.3682288801315
3532,2220.443,1253.1992274223246
4810,1687.1372,1935.3694972694877
5666,2966.139,1734.3536696353653
6587,311.5944,-1020.6989286397302
4682,1946.7992,1799.6457351509791
5936,1326.2736,2321.0987676247073
4042,2239.0854,1942.9204570371323
8165,4327.7,4828.54289398247
6097,4022.7636,3466.6490383769196
6626,3605.307,2970.212640094751
3249,1677.816,2691.8947699533915
7255,517.3266,2829.9003668744454
6564,3690.5294,2711.4793294595634
2408,189.0872,-1056.1560349526865
3211,4073.3644,1586.6827035763042
2668,645.1602,594.3314884229954
7464,2922.1962,2762.0077269285
986,1418.154,2305.1455556920837
2082,5257.1568,3095.2072708080477
6977,2199.8032,2453.3556102073794
2424,3062.0142,3612.141290746816
101,2854.9504,4329.16465903098
6792,3124.5994,2644.3754819917644
6139,39.948,-1149.6353929277577
1486,5383.6588,3448.5833815165533
594,2886.243,2603.5850529583936
8069,3592.6568,2908.3834137315444
5042,5992.2,4205.775321489564
1901,4402.9354,4114.647882829859
1258,466.06,1615.718925062311
5779,3355.632,1909.4700775341362
679,1259.6936,1938.53689483303
2158,1677.816,1539.8627765296937
5551,1659.8394,2555.97222117095
4602,377.5086,411.70005305886843
5549,1687.1372,1847.4756824102458
7207,1274.3412,3367.21378886493
1205,571.2564,897.4560520936498
5749,1607.2412,858.1987851289994
2109,9371.8008,5575.644194624482
1175,990.7104,3818.6685111701076
2257,1304.968,3062.2519533977506
4131,856.8846,1405.7681711089388
8290,371.5164,693.1800635483264
7934,1419.4856,1804.473631275074
7046,3715.164,2246.8093991624473
948,2416.854,4024.8150388449594
6817,3338.3212,2171.8025027555304
5827,595.2252,-75.89289598407527
4243,857.5504,1079.9952337265634
2968,2143.876,2519.209425651825
7210,1208.427,1275.59902089716
8508,2587.9646,3264.9259175982347
4044,2233.0932,2448.722675213483
2073,3791.0652,3708.8030101397326
5882,1214.4192,1319.6663595449397
8349,2936.178,3651.632668626962
7432,280.9676,412.08928056201694
7217,319.584,-209.0019871844463
5241,531.3084,674.5707426684041
6337,2954.1546,4226.582962989029
1312,4402.2696,3757.0240179990105
6286,2929.52,2991.5859003969576
312,2390.8878,1473.434905080621
3339,1661.8368,920.8690703090524
7403,183.7608,1120.0974347629653
2410,1486.0656,1966.6336522001388
4593,2916.204,2362.0830411402735
5288,2376.906,2745.919145368725
7932,647.1576,57.09276716720365
1565,6668.6528,4687.271450274133
7608,2257.062,2356.26788889179
4159,264.9884,2399.442096615532
3218,2414.1908,2696.7447312751765
6110,1146.5076,3084.807736177306
7541,5097.3648,3699.7593173213854
3409,2546.685,2003.68664650036
4248,3648.584,2912.43873086597
7707,328.9052,809.9536128953146
1611,6942.9624,4041.25953459231
6815,1492.0578,2303.499456115497
1381,792.302,1060.8254803300783
5735,122.5072,170.14847565692162
6186,2387.5588,3131.9503617045775
407,690.4346,685.6096548105184
6149,5890.9984,3315.719991423144
4151,1970.768,3834.698505434559
5070,2748.4224,2339.508995698876
1677,577.9144,1397.453746841482
5083,327.5736,664.577260137231
5163,2267.7148,2838.197271513691
7519,996.0368,1523.4818646068263
6655,5383.6588,3240.7426966972653
5400,649.155,633.8390010750298
7863,2796.36,1887.3780667049914
1335,1653.8472,1160.4165508964497
6385,3739.1328,2559.5024326571797
5761,5976.2208,4242.2681907390615
255,41.2796,-1210.2601283313504
3794,2037.348,1664.755833967506
5375,1444.786,1751.4294335299674
2919,1058.622,2513.574156195791
6243,1303.6364,1880.1718366531825
2941,1990.742,2383.370691140766
7448,490.0288,1017.8314032406909
1801,2360.9268,2217.362836377127
7284,4697.8848,4170.237008038354
5011,3155.892,4009.468988504911
8366,459.402,744.3178324433843
6617,1338.258,1546.8388816982972
7404,4996.829,4167.120700944541
3881,1675.1528,1259.327600382942
3919,1505.3738,1460.9710324904174
335,2055.9904,3508.6827316591607
551,1693.7952,2200.376022033064
3333,2109.2544,2209.2666143840092
8075,316.9208,3212.840048547375
3911,5033.448,4036.9275609673928
6210,4807.7418,2589.2946795080843
1716,3795.06,2918.27970545321
6038,1384.1982,1984.8753220109593
6823,2773.057,2593.978494406237
7133,117.1808,-798.9347938721294
6125,5522.811,3955.638900361787
4814,4538.0928,3716.6558738573426
3899,958.752,540.5251117236527
1249,1665.8316,1519.9251274138094
6988,1556.6404,1797.5219042503065
4236,5759.17,3700.5304332075007
1880,316.9208,1374.140759925972
1097,3415.554,4371.900957509955
5125,539.298,975.3656976213693
2918,1448.115,1357.2541601599098
8354,1539.9954,2714.615341251003
4679,3225.801,2993.9034694537327
1841,355.5372,-68.3405591096232
91,690.4346,722.4080503056011
5026,703.0848,1151.3486854730381
907,445.4202,2524.7055638554257
6880,3277.0676,2266.869036852753
1628,491.3604,625.7109775575328
102,3896.2616,2921.831753694923
1866,1328.271,3066.7630254051323
1193,1571.288,2496.697506761349
1884,473.3838,1534.2491528280898
4926,163.7868,737.2754168656513
1416,3761.77,3790.50023937135
8467,3881.614,2874.59082631686
2326,2287.023,3998.858876398215
2144,660.4736,606.8217449070365
2233,2857.6136,1612.966224426531
2704,922.7988,1718.86589070094
208,317.5866,-58.55318961006651
5289,768.999,899.8445429418139
4820,2109.2544,4189.1335017280835
8009,4229.1616,4139.185123900448
1007,2059.9852,1938.3105090792308
19,2748.4224,3615.5039232860204
3198,4146.6024,3684.3910277322907
6612,1350.2424,3561.3248642769827
1316,2993.4368,2987.571476889932
54,4815.0656,2416.995263623128
3577,3835.008,3765.456716240502
5955,305.6022,528.736146285723
2295,711.0744,726.1181188950011
5184,2127.231,2255.8985760294117
4491,127.1678,250.90345824683482
7675,2109.2544,3857.316223254337
4211,2025.3636,1794.3408890366877
2313,131.1626,175.98462880751003
1537,808.947,889.8690579320788
155,3589.9936,3191.6315173443536
3185,3199.8348,2403.9969197891614
6223,551.2824,2879.288702933593
750,1842.9344,3709.0171970704037
6860,2241.7486,2832.8231924627507
5222,1672.4896,1731.5187677706942
2130,1856.2504,1690.5446827607022
2170,774.9912,1207.4286285321543
7808,1230.3984,1762.5318790060787
484,2999.429,2760.3923689453864
2037,642.497,2095.668586094599
2662,4267.1122,3880.391787799749
1350,369.519,284.09737070540405
2482,1701.7848,2278.7843205285335
5664,5086.712,4056.4695550417314
5954,4474.176,5236.759502128475
6872,1765.7016,2349.7848962009725
1345,2931.5174,2699.8520079330224
7578,5937.6044,3586.502120585406
7054,1967.439,2121.6638216663086
5654,3515.424,4025.618428552636
2737,2956.152,2344.4389570289773
1146,805.618,1501.9256548637627
6358,1378.206,2433.2094027173603
193,467.3916,575.8992101246373
8466,673.7896,1014.7505887159726
4134,744.3644,908.5982645879579
8260,410.1328,1022.352809437652
640,7192.6374,4325.436632455508
8331,2223.772,3579.0226457804993
7244,287.6256,785.7994021927583
2698,1395.5168,1326.199720443922
1076,623.1888,1271.9053151667915
3869,7136.7102,5565.535191971417
4079,3950.1914,3666.606936244122
7503,1743.0644,1238.4474594278818
8381,4739.8302,3562.5324659605844
3880,182.4292,-378.14908287270623
4435,2581.9724,2970.456582161597
5624,53.264,-918.0648430707402
2363,4101.328,3020.021661581367
4983,1464.76,3058.3632502615433
